full_name,id,name,is_fork,owner,owner_url,repo_url,stars,forks,watchers,language,description,open_issues,license_name,topics,default_branch,pushed_at,created_at,updated_at
Xtra-Computing/CryptoTrade,779609830,CryptoTrade,False,Xtra-Computing,https://github.com/Xtra-Computing,https://github.com/Xtra-Computing/CryptoTrade,63,12,63,Jupyter Notebook,[EMNLP 2024] CryptoTrade: A Reflective LLM-based Agent to Guide Zero-shot Cryptocurrency Trading https://aclanthology.org/2024.emnlp-main.63.pdf,0,Other,,master,2024-12-01 03:24:16+00:00,2024-03-30 09:47:40+00:00,2025-02-18 19:02:57+00:00
cryptoking000/top-solana-arbitrage-bot,921369048,top-solana-arbitrage-bot,False,cryptoking000,https://github.com/cryptoking000,https://github.com/cryptoking000/top-solana-arbitrage-bot,32,8,32,Rust,🌟🌟🌟solana arbitrage bot across multiple spot dexs🌟🌟🌟,0,MIT License,"arbitragebot, solana-bot-github, how-to-create-solana-arbitrage-bot, anchor, bot, bots, cargo, dex, rust, typescript, smart-contract, smart-contracts, solana, token, solana-py",main,2025-01-23 20:59:52+00:00,2025-01-23 20:28:49+00:00,2025-02-16 13:49:42+00:00
tomhirst/solidity-nextjs-starter,392376823,solidity-nextjs-starter,False,tomhirst,https://github.com/tomhirst,https://github.com/tomhirst/solidity-nextjs-starter,353,66,353,TypeScript,A full-stack dApp starter built on Ethereum (Solidity) with Next.js (React).,0,,,main,2024-04-04 11:04:06+00:00,2021-08-03 16:12:35+00:00,2025-02-18 00:50:44+00:00
Rust-Sol-Dev/solana-copy-trading-bot,932126997,solana-copy-trading-bot,False,Rust-Sol-Dev,https://github.com/Rust-Sol-Dev,https://github.com/Rust-Sol-Dev/solana-copy-trading-bot,124,67,124,,"🚀 Lightening Rust & TS Solana Copy Trading Bot. This Solana CopyTrading Bot Supports PumpFun, Raydium to copy trade in 1 block. If you need Solana Copy Trading Bot, Contact me. Solana Copy Trading Bot Solana Copy Trading Bot Solana Copy Trading Bot Solana Copy Trading Bot Solana Copy Trading Bot Solana Copy Trading Bot Solana Copy Trading Bot",0,MIT License,"bot, copy, solana, trading, jito, jupiter, pumpfun, raydium",main,2025-02-19 08:14:57+00:00,2025-02-13 12:12:18+00:00,2025-02-21 20:50:12+00:00
Sheekovic/Trading-Machine-Learning,650328663,Trading-Machine-Learning,False,Sheekovic,https://github.com/Sheekovic,https://github.com/Sheekovic/Trading-Machine-Learning,6,8,6,Python,"The Crypto Price Prediction Bot is a Telegram bot that predicts cryptocurrency prices using machine learning. It fetches historical data from Binance, trains different models, and provides predictions for the next 30 days. Users can interact with the bot via Telegram commands to get insights into the cryptocurrency market.",0,,,master,2025-02-14 06:30:27+00:00,2023-06-06 20:52:11+00:00,2025-02-14 06:30:32+00:00
meta0xflip/EVM-dex-swap,932312063,EVM-dex-swap,False,meta0xflip,https://github.com/meta0xflip,https://github.com/meta0xflip/EVM-dex-swap,50,46,50,TypeScript,"A decentralized exchange (DEX) platform for EVM-compatible blockchains. EVM-Dex-Swap enables seamless token swaps, staking, and liquidity pool management",0,,"blockchain-interoperability, cronos, decentralized-exchange, defi, dex, evm, liquidity-management, liquidity-pools, multi-chain, smart-contracts, staking, token-swap, arbitrum, bsc, ethereum, polygon, zetachain",master,2025-02-15 16:27:46+00:00,2025-02-13 17:56:30+00:00,2025-02-20 12:44:59+00:00
KaizeNodeLabs/SafeSwap,881004665,SafeSwap,False,KaizeNodeLabs,https://github.com/KaizeNodeLabs,https://github.com/KaizeNodeLabs/SafeSwap,17,62,17,TypeScript,A safe marketplace for buyers and sellers,22,MIT License,"blockchain, marketplace, stellar, safeswap",main,2025-02-20 14:24:31+00:00,2024-10-30 18:46:48+00:00,2025-02-20 20:01:30+00:00
exactly/liquidation-bot,495414897,liquidation-bot,False,exactly,https://github.com/exactly,https://github.com/exactly/liquidation-bot,26,11,26,Rust,bot and contract for liquidating accounts in exactly protocol.,10,MIT License,"blockchain, defi, ethereum, optimism, rust, solidity",main,2024-05-31 20:34:33+00:00,2022-05-23 13:07:21+00:00,2024-10-21 01:47:07+00:00
nelso0/barbotine-arbitrage-bot,592028903,barbotine-arbitrage-bot,False,nelso0,https://github.com/nelso0,https://github.com/nelso0/barbotine-arbitrage-bot,534,127,534,Python,"CCXT-based cross-exchange arbitrage bot operating on CEXs, entirely written in Python. Work without any transfer between exchanges.",0,Other,"arbitrage, arbitrage-trading, arbitrage-trading-bot, trading-bot, arbitrage-bot, algo-trading, cryptocurrency, cryptocurrency-arbitrage, cryptocurrency-arbitrage-bot, crypto-bot, crypto-arbitrage, python-crypto-bot, mev, flashloan-arbitrage-bot, trading-strategies, market-maker, market-making, arbitragebot",main,2024-12-01 18:51:28+00:00,2023-01-22 17:54:07+00:00,2025-02-20 19:23:21+00:00
mytonwalletorg/mytonwallet,529723544,mytonwallet,False,mytonwalletorg,https://github.com/mytonwalletorg,https://github.com/mytonwalletorg/mytonwallet,481,151,481,TypeScript,The most feature-rich web wallet and browser extension for TON Network,41,GNU General Public License v3.0,"blockchain, crypto, cryptocurrency, dapp, ton, wallet, web3, hacktoberfest",master,2025-02-15 01:32:12+00:00,2022-08-28 00:05:31+00:00,2025-02-20 15:54:24+00:00
cosmostation/cosmostation-android,418314439,cosmostation-android,False,cosmostation,https://github.com/cosmostation,https://github.com/cosmostation/cosmostation-android,96,55,96,Java,:alien: Cosmostation Android Wallet,0,MIT License,"android, blockchain, wallet, cosmos, decentralized-applications, tendermint, cosmostation",main,2025-02-19 02:21:46+00:00,2021-10-18 02:20:28+00:00,2025-02-19 02:21:06+00:00
AnotherRusty/solana_trading_bot,897329004,solana_trading_bot,False,AnotherRusty,https://github.com/AnotherRusty,https://github.com/AnotherRusty/solana_trading_bot,132,109,132,Python,Telegram Solana Trading Bot. Limit Orders. Referral System. Token Trades. Token WatchList. Wallet Portfolio.,0,,,master,2025-02-13 21:31:54+00:00,2024-12-02 12:51:23+00:00,2025-02-16 06:34:17+00:00
solidity-labs-io/kleidi,781334473,kleidi,False,solidity-labs-io,https://github.com/solidity-labs-io,https://github.com/solidity-labs-io/kleidi,17,8,17,Solidity,,4,Other,,main,2025-01-21 19:04:37+00:00,2024-04-03 07:27:37+00:00,2024-12-20 05:30:24+00:00
UncleTensor/BittAudio,721261218,BittAudio,False,UncleTensor,https://github.com/UncleTensor,https://github.com/UncleTensor/BittAudio,13,5,13,Python,Bittensor - Music Subnetwork (SN50),0,MIT License,,main,2024-11-07 09:53:13+00:00,2023-11-20 17:28:18+00:00,2024-11-07 09:53:17+00:00
aptos-labs/ledger-app-aptos,541788339,ledger-app-aptos,False,aptos-labs,https://github.com/aptos-labs,https://github.com/aptos-labs/ledger-app-aptos,7,13,7,C,Aptos app for Ledger Wallet,1,Apache License 2.0,,main,2024-08-06 05:42:17+00:00,2022-09-26 21:20:38+00:00,2025-01-25 16:01:02+00:00
semperai/arbius,624981297,arbius,False,semperai,https://github.com/semperai,https://github.com/semperai/arbius,32,19,32,TypeScript,Peer-to-peer machine learning,2,MIT License,"ai, arbitrum, cryptocurrency, ethereum, machine-learning, peer-to-peer",master,2025-02-14 08:40:20+00:00,2023-04-07 18:47:16+00:00,2025-02-14 08:40:25+00:00
mooncityorg/coinflip-game,934349508,coinflip-game,False,mooncityorg,https://github.com/mooncityorg,https://github.com/mooncityorg/coinflip-game,69,65,69,TypeScript,coinflip game on solana ecosystem,0,,"coin-flip, coinflip, coinflipper, p2e-game, solana-game",main,2025-02-19 23:54:02+00:00,2025-02-17 17:21:29+00:00,2025-02-21 08:46:27+00:00
yenxuan1381/anti-counterfeit-product-identification-system-using-blockchain,665857679,anti-counterfeit-product-identification-system-using-blockchain,False,yenxuan1381,https://github.com/yenxuan1381,https://github.com/yenxuan1381/anti-counterfeit-product-identification-system-using-blockchain,58,6,58,JavaScript,This repository contains the code for an innovative anti-counterfeit product identification system that utilizes the unique capabilities of blockchain technology. The system provides a secure and transparent platform for tracking and verifying the authenticity of products across various industries.,4,,"blockchain, blockchain-technology, counterfeit, counterfeiting, etheruem, final-year-project, hardhat, nodejs, postgres, postgresql, react, reactjs, smart-contract, smart-contracts, solidity, solidity-contracts, solidty-dapps, supply-chain-management, traceability, tracking",main,2024-08-20 06:58:41+00:00,2023-07-13 06:52:01+00:00,2025-02-17 18:04:36+00:00
totegamma/concurrent,597142196,concurrent,False,totegamma,https://github.com/totegamma,https://github.com/totegamma/concurrent,49,11,49,Go,Concrnt is a next-gen decentralized social network platform designed to make your world richer.,11,MIT License,,develop,2025-02-16 06:20:00+00:00,2023-02-03 18:11:06+00:00,2025-02-16 06:20:03+00:00
openbook-dex/program,566076368,program,False,openbook-dex,https://github.com/openbook-dex,https://github.com/openbook-dex/program,189,112,189,Rust,Openbook dex solana program,17,Apache License 2.0,,master,2024-03-25 19:29:01+00:00,2022-11-14 23:12:21+00:00,2025-02-22 00:55:09+00:00
bitcoin-sv/spv-wallet,457823171,spv-wallet,False,bitcoin-sv,https://github.com/bitcoin-sv,https://github.com/bitcoin-sv/spv-wallet,57,15,57,Go,"Open-source non-custodial hosted wallet for the BSV Blockchain (UTXOs, xPubs, Paymail & More!)",8,MIT License,"go, bsv, bux, utxo, xpub, server, paymail, spv-wallet, spv-wallet-team",main,2025-02-21 13:07:15+00:00,2022-02-10 14:54:16+00:00,2025-02-21 21:01:31+00:00
ourmetaverse/our-metaverse,467815521,our-metaverse,False,ourmetaverse,https://github.com/ourmetaverse,https://github.com/ourmetaverse/our-metaverse,21,4,21,JavaScript,DApp for OurMetaverseDAO NFT,0,GNU General Public License v3.0,,main,2024-12-20 09:12:14+00:00,2022-03-09 07:07:37+00:00,2024-12-20 09:10:26+00:00
silviopaganini/nft-market,345453300,nft-market,False,silviopaganini,https://github.com/silviopaganini,https://github.com/silviopaganini/nft-market,560,287,560,TypeScript,"NFT Marketplace prototype using Typescript, WalletConnect, Metamask, Web3, Solidity, React and Storybook",3,MIT License,"react, solidity, ethereum, ethereum-contract, openzeppelin, typescript, storybook",master,2024-03-29 13:56:06+00:00,2021-03-07 21:06:36+00:00,2025-02-18 08:50:01+00:00
Xahau/xahaud,577324647,xahaud,False,Xahau,https://github.com/Xahau,https://github.com/Xahau/xahaud,32,12,32,C++,"Codebase for Xahaud - The consensus, RPC & blockchain app for the Xahau network.",84,ISC License,,dev,2025-02-21 10:08:02+00:00,2022-12-12 13:42:51+00:00,2025-02-13 01:08:15+00:00
risc0/risc0-ethereum,753309728,risc0-ethereum,False,risc0,https://github.com/risc0,https://github.com/risc0/risc0-ethereum,124,45,124,Rust,Integration of the RISC Zero verifiable compute platform with Ethereum and EVM chains.,30,Apache License 2.0,"cryptography, ethereum, foundry, rust, solidity, web3, zero-knowledge",main,2025-02-20 19:21:18+00:00,2024-02-05 21:39:54+00:00,2025-02-18 15:43:16+00:00
litecoin-foundation/litewallet-ios,356614444,litewallet-ios,False,litecoin-foundation,https://github.com/litecoin-foundation,https://github.com/litecoin-foundation/litewallet-ios,25,16,25,Swift,"iOS version of Litewallet , official SPV Wallet from the Litecoin Foundation. Maintained by the Litewallet Team & Charlie Lee (Creator of Litecoin)",7,MIT License,"litecoin, litecoin-foundation, wallet, donations",develop,2025-01-04 04:23:14+00:00,2021-04-10 14:59:57+00:00,2024-12-27 13:25:15+00:00
getAlby/go,791299248,go,False,getAlby,https://github.com/getAlby,https://github.com/getAlby/go,39,8,39,TypeScript,Alby Go - The easiest mobile app to use bitcoin on the Go and that works great with Alby Hub.,39,MIT License,"bitcoin-wallet, lightning-network, mobile, nwc, wallet, nostr-wallet-connect, wallet-interface",master,2025-02-21 12:04:59+00:00,2024-04-24 13:17:44+00:00,2025-02-11 11:34:37+00:00
meodien99/sol-sniper-bot,828461574,sol-sniper-bot,False,meodien99,https://github.com/meodien99,https://github.com/meodien99/sol-sniper-bot,8,6,8,TypeScript,An open-source bot designed to facilitate the execution and simulation of buy and sell transactions for Raydium on Solana,0,MIT License,"raydium-bot, snipe-bot, solana",master,2024-07-14 09:47:28+00:00,2024-07-14 08:14:15+00:00,2025-02-08 11:03:41+00:00
topsecretagent007/sui-volume-bot,917331618,sui-volume-bot,False,topsecretagent007,https://github.com/topsecretagent007,https://github.com/topsecretagent007/sui-volume-bot,16,11,16,,SUI Token Volume bot,0,,"sui, sui-volume-bot, volume, volume-bot",main,2025-01-15 19:39:59+00:00,2025-01-15 19:31:26+00:00,2025-02-09 07:15:45+00:00
earthskyorg/Sol-Sniper-Bot,889886315,Sol-Sniper-Bot,False,earthskyorg,https://github.com/earthskyorg,https://github.com/earthskyorg/Sol-Sniper-Bot,313,290,313,TypeScript,"Raydium Sniper Bot, Pumpfun Sniper Bot, The Solana Sniper Bot Tool with Memecoin and Snipe Token, TP/SL, Auto Buy/Sell, RugCheck, Min/Max Liquidity, Fast Buy. The Solana Sniper Bot that listens to new Raydium SOL or USDC pools and buys tokens for a fixed amount in SOL/USDC for snipping the tokens on dexs.",0,Microsoft Public License,"solana, sniper-bot, sniper-bot-crypto-solana, pumpfun-bundler-bot, pumpfun-sniper-bot, raydium-sniper-bot, raydium-trading-bot, sniper-bot-solana-raydium, bot, pumpfun-trade-api, raydium-sniping, sniper-sol",main,2025-02-17 10:13:13+00:00,2024-11-17 13:51:54+00:00,2025-02-21 17:08:13+00:00
Bonfida/sns-manager,636547862,sns-manager,False,Bonfida,https://github.com/Bonfida,https://github.com/Bonfida/sns-manager,7,21,7,TypeScript,All-in-one tool for SNS,1,MIT License,"backpack, sns, solana, web3, xnft",master,2024-05-15 14:47:29+00:00,2023-05-05 05:18:26+00:00,2025-02-05 12:58:00+00:00
KanaDevv/Solana-sniper-bot,790150773,Solana-sniper-bot,False,KanaDevv,https://github.com/KanaDevv,https://github.com/KanaDevv/Solana-sniper-bot,17,10,17,Python,,0,MIT License,"solana, solana-sniper-bot",main,2024-04-22 11:23:41+00:00,2024-04-22 11:07:11+00:00,2025-02-21 09:20:38+00:00
dante4rt/particle-testnet-bot,818867385,particle-testnet-bot,False,dante4rt,https://github.com/dante4rt,https://github.com/dante4rt/particle-testnet-bot,33,12,33,JavaScript,An application for automating transactions on the Ethereum testnet using multiple private keys on Particle Network Testnet.,4,,"airdrop, automation, bot, ethers, network, particle, sepolia, testnet",main,2024-06-23 07:01:44+00:00,2024-06-23 05:20:32+00:00,2025-01-10 12:41:17+00:00
msdart/UniswapPancakeswapCrypto-sniper,357474473,UniswapPancakeswapCrypto-sniper,False,msdart,https://github.com/msdart,https://github.com/msdart/UniswapPancakeswapCrypto-sniper,46,26,46,C#,Crypto sniper bot for any chain. With beautiful gui and flexible settings,0,,"crypto, crypto-sniper, pancakeswap-sniper-bot, sniper-bot, uniswap-sniper-bot, pancakeswap, pancakeswap-bot",main,2024-08-09 01:08:58+00:00,2021-04-13 08:11:48+00:00,2025-02-11 00:55:52+00:00
TheSolaAI/sola-application,907011418,sola-application,False,TheSolaAI,https://github.com/TheSolaAI,https://github.com/TheSolaAI/sola-application,45,12,45,TypeScript,AI Voice Assistant for Solana,20,GNU General Public License v3.0,"ai, artificial-intelligence, assistant, blockchain, chatbot, handsfree, llm, openai, voice-assistant, ai-voice-assistant, pumpdotfun, pumpfun, solana",main,2025-02-21 16:54:41+00:00,2024-12-22 15:09:40+00:00,2025-02-21 13:26:42+00:00
Octasol/octasol,818376853,octasol,False,Octasol,https://github.com/Octasol,https://github.com/Octasol/octasol,24,17,24,TypeScript,"Octasol - An open-source, trustless bounty platform on Solana, utilizing an escrow mechanism for secure transactions. It allows organizations to list bounties while verified developers can compete and win them without trust concerns.",5,GNU General Public License v3.0,"consumer, dapp, hacktoberfest, nextjs, reclaim-protocol, solana, octasol, blockchain, tailwind, typescript, javascript",main,2025-02-21 09:07:27+00:00,2024-06-21 18:00:01+00:00,2025-02-21 10:12:48+00:00
quran-web3/quran-web3.nft,661275940,quran-web3.nft,False,quran-web3,https://github.com/quran-web3,https://github.com/quran-web3/quran-web3.nft,8,7,8,,The Noble Quran in Decentralized Web & NFT | quran-web3.nft,0,,"quran-translation, quran-web, quranic-audio, quranic-recitation, quran-pdf, decentralized-quran, quran-blockchain, quran-web3, holly-quran-nft, quran-nft, the-noble-quran, quran-transliteration",main,2024-07-11 19:29:25+00:00,2023-07-02 10:44:44+00:00,2024-07-11 19:29:28+00:00
GreenfireInc/Sparkplate.Vue,584564809,Sparkplate.Vue,False,GreenfireInc,https://github.com/GreenfireInc,https://github.com/GreenfireInc/Sparkplate.Vue,6,9,6,JavaScript,"A Multiplatform, fully functional Web3 enabled Electron Boilerplate using Vite/Vue/IndexedDB/Tailwind/Bootstrap",9,GNU General Public License v3.0,"electron, indexeddb, linux, macos, tailwindcss, vite, vuejs, web3, windows, boilerplate, boilerplate-template, ethereum, ethereum-name-service, tezos, tezos-domains, unstoppable-domains, walletconnect, walletbeacon",Main,2024-04-24 21:26:30+00:00,2023-01-02 23:41:22+00:00,2024-02-22 16:52:14+00:00
DEROFDN/Engram,509949715,Engram,False,DEROFDN,https://github.com/DEROFDN,https://github.com/DEROFDN/Engram,55,6,55,Go,A smart wallet built on DERO,15,Other,"blockchain, communications, dero, engram, privacy, smartcontracts, smartwallet, cryptocurrency",main,2024-11-29 18:11:03+00:00,2022-07-03 07:09:55+00:00,2025-02-10 13:25:17+00:00
deadspyexx/dex-sniper-bot,678349881,dex-sniper-bot,False,deadspyexx,https://github.com/deadspyexx,https://github.com/deadspyexx/dex-sniper-bot,70,22,70,JavaScript,"Updated crypto-sniper bot for L2 solutions (Arbitrum, ZkSync, LayerZero, Linea)",1,MIT License,"automated-market-maker, ethereum, airdrop, airdrop-crypto, layer-2, layerzero-airdrop, optimism-l2, uniswap-v4, zksync, base-network",main,2024-10-29 11:13:36+00:00,2023-08-14 10:53:30+00:00,2025-02-21 20:11:10+00:00
BadmWe/WebBadminton,512016651,WebBadminton,False,BadmWe,https://github.com/BadmWe,https://github.com/BadmWe/WebBadminton,10,5,10,JavaScript,Decentralized badminton centered dapp on IPFS and Polygon Blockchain.,16,MIT License,"hardhat, ipfs, ipfs-blockchain, nextjs, polygon, solidity, tailwind, tailwind-css, tailwindcss, ethereum, lukso, nfts, dspyt",main,2024-07-29 08:55:43+00:00,2022-07-08 20:18:31+00:00,2024-10-22 00:51:26+00:00
shocknet/wallet2,567322453,wallet2,False,shocknet,https://github.com/shocknet,https://github.com/shocknet/wallet2,32,7,32,TypeScript,Connect to multiple Lightning Nodes via LNURL and NOSTR,10,GNU Affero General Public License v3.0,"bitcoin, lightning-network, nostr, wallet",main,2025-02-21 18:28:12+00:00,2022-11-17 14:46:44+00:00,2025-02-21 18:28:17+00:00
Samrath49/Cryptoace,472477554,Cryptoace,False,Samrath49,https://github.com/Samrath49,https://github.com/Samrath49/Cryptoace,13,7,13,JavaScript,Web3 application for sending cryptos across the world and monitoring every transaction.,0,Apache License 2.0,"chai, ethersjs, hardhat, nodejs, reactjs, tailwindcss, web3js",main,2024-04-04 10:52:57+00:00,2022-03-21 19:11:49+00:00,2023-12-29 02:18:52+00:00
novasamatech/nova-wallet-ios,414606971,nova-wallet-ios,False,novasamatech,https://github.com/novasamatech,https://github.com/novasamatech/nova-wallet-ios,42,21,42,Swift,"Nova Wallet iOS is a next gen application for Polkadot & Kusama ecosystem, transparent & community-oriented, focused on convenient UX/UI, fast performance & security.",13,Apache License 2.0,"blockchain, cryptocurrency, dapps, defi, nft, polkadot, self-custody, staking, substrate",develop,2025-02-21 12:56:48+00:00,2021-10-07 13:12:45+00:00,2025-02-21 12:14:52+00:00
ramesh-adhikari/E-voting-system-using-blockchain-and-python,479928146,E-voting-system-using-blockchain-and-python,False,ramesh-adhikari,https://github.com/ramesh-adhikari,https://github.com/ramesh-adhikari/E-voting-system-using-blockchain-and-python,41,16,41,Python,"Blockchain based e-voting system using python,  used the concept of research paper which was published in International Journal of Network Security & Its Applications (IJNSA) entitled ""A CONCEPTUAL SECURE BLOCKCHAIN- BASED ELECTRONIC VOTING SYSTEM"" by Ahmed Ben Ayed",1,,"blockchain, e-voting, security",master,2024-05-27 20:09:48+00:00,2022-04-10 06:03:39+00:00,2025-02-07 06:29:00+00:00
czbag/scroll,706701320,scroll,False,czbag,https://github.com/czbag,https://github.com/czbag/scroll,218,134,218,Python,Multitool soft for Scroll,2,,"api, ethereum, python, scroll, web3, web3py, zk-snarks, scroll-ecosystem",main,2024-09-10 08:46:30+00:00,2023-10-18 13:07:25+00:00,2025-02-19 04:21:19+00:00
sorry510/go_binance_futures,776740009,go_binance_futures,False,sorry510,https://github.com/sorry510,https://github.com/sorry510/go_binance_futures,93,18,93,Go,Crypto trading bot (合约量化交易+自定义策略+新币抢购+价格预警通知),0,,"binance-futures, binance-trader, bitcoin, bot, crpyto, crypto-trade-bot, futures, trade",master,2025-01-17 10:04:25+00:00,2024-03-24 11:04:51+00:00,2025-02-21 01:39:42+00:00
degenfrends/pump-bump,811485457,pump-bump,False,degenfrends,https://github.com/degenfrends,https://github.com/degenfrends/pump-bump,46,27,46,TypeScript,A bump bot for pump.fun,1,,"cryptocurrency, java, pumpfun, pumpfunbot, solana, typescript, web3js, blockchain, solana-token",main,2024-11-26 13:39:30+00:00,2024-06-06 17:28:40+00:00,2025-02-16 20:07:50+00:00
pancakeswap/pancake-nft-publish,431027422,pancake-nft-publish,False,pancakeswap,https://github.com/pancakeswap,https://github.com/pancakeswap/pancake-nft-publish,10,22,10,Java,,0,,,master,2024-07-24 11:26:49+00:00,2021-11-23 08:56:04+00:00,2024-12-18 02:46:12+00:00
Patrick-Ehimen/chain-alert,904748524,chain-alert,False,Patrick-Ehimen,https://github.com/Patrick-Ehimen,https://github.com/Patrick-Ehimen/chain-alert,16,7,16,TypeScript,"A backend-only application that allows users to monitor wallet addresses on EVM-compatible blockchains and Solana. The system tracks wallet balances, detects new token purchases, trades, or transactions, and sends real-time notifications via Telegram.  ",1,Apache License 2.0,"alchemyapi, mongodb, nodejs, redis, solana-web3js, telegram-bot, telegram-bot-api, websocket",main,2025-01-04 08:48:40+00:00,2024-12-17 13:32:39+00:00,2025-02-12 13:50:04+00:00
hetu-project/chronos,708011919,chronos,False,hetu-project,https://github.com/hetu-project,https://github.com/hetu-project/chronos,38,13,38,Rust,"Chrono is a novel logical clock system designed for open networks with Byzantine participants, offering improved fault tolerance and performance. It introduces a customizable validator abstraction and has been successfully applied to develop decentralized applications with minimal overhead.",0,MIT License,,poc_1,2024-12-03 03:50:28+00:00,2023-10-21 08:53:32+00:00,2025-02-16 08:02:07+00:00
jokogendeng77/BSC-AutoCryptoTrade,869023162,BSC-AutoCryptoTrade,False,jokogendeng77,https://github.com/jokogendeng77,https://github.com/jokogendeng77/BSC-AutoCryptoTrade,13,5,13,Python,"A Bot that works by scanning all token on BSC Networks, and doing automated trade.",0,,"arbitrage, binance-smart-chain, bsc-bot, bsc-trading-bot, crypto-bot, cryptocurrency, mev-bots",main,2024-10-17 21:39:20+00:00,2024-10-07 15:31:46+00:00,2025-02-21 09:18:08+00:00
